ID,Skills
588,"Scrum, User Stories, Agile, Stakeholder Management, Product Roadmap"
589,"TensorFlow, Computer Vision, Keras, Cloud, PyTorch"
590,"Keras, MLOps, Computer Vision, PyTorch, Cloud"
591,"System Design, Docker, Java"
592,"Keras, TensorFlow, PyTorch, Python"
593,"Stakeholder Management"
594,"SQL"
595,"Agile, Java, Git, REST APIs, Docker"
596,"Reporting, SQL, Excel, Data Cleaning"
597,"SQL, Statistics"
598,"Power BI, Data Cleaning, Reporting, Tableau, SQL"
599,"Cloud, PyTorch, MLOps, TensorFlow"
600,"Cloud"
601,"Git, Agile, Spring Boot"
602,"Java, Spring Boot, Agile, Docker, Git"
603,"NLP, SQL, Pandas, Statistics"
604,"Agile, User Stories, Scrum"
605,"SQL, Python, Pandas, Statistics, NLP"
606,"Tableau, Data Cleaning, Excel"
607,"Excel, Tableau, Data Cleaning"
608,"Keras, TensorFlow, Cloud"
609,"Data Cleaning, Excel, Power BI, Reporting, Tableau, SQL"
610,"Pandas"
611,"Java, Docker"
612,"Product Roadmap, Agile, Scrum"
613,"User Stories, Stakeholder Management, Product Roadmap"
614,"Java, Agile, Spring Boot"
615,"Python, SQL, Pandas"
616,"Docker, System Design, Agile, Spring Boot"
617,"Agile, Java, Docker, Git"
618,"Python, MLOps, Keras"
619,"Docker, System Design, Agile, Spring Boot"
620,"Python, SQL, Statistics, Pandas, Machine Learning"
621,"PyTorch, TensorFlow, Keras, Python"
622,"Python, TensorFlow, PyTorch, Keras, MLOps, Cloud"
623,"TensorFlow, PyTorch, Keras, Computer Vision"
624,"Python"
625,"System Design, Docker, Git"
626,"Computer Vision, PyTorch"
627,"SQL, Power BI, Reporting"
628,"SQL, Statistics, NLP, Machine Learning"
629,"NLP, Pandas, SQL, Python, Deep Learning"
630,"REST APIs, Java"
631,"SQL, Data Cleaning, Reporting, Tableau"
632,"Scrum, Product Roadmap, Agile, User Stories"
633,"Product Roadmap, User Stories, Stakeholder Management, Scrum, Agile"
634,"Power BI, Data Cleaning, Tableau, Excel"
635,"TensorFlow, Cloud, Python, Computer Vision, PyTorch, MLOps"
636,"Reporting, Excel, Power BI"
637,"Power BI, Excel, SQL"
638,"Java, Spring Boot, System Design, Git, Agile"
639,"Statistics, SQL"
640,"PyTorch, Cloud, Computer Vision, MLOps"
641,"NLP, Pandas, Machine Learning, SQL"
642,"Deep Learning, NLP, Python, Pandas"
643,"Scrum, Agile, Stakeholder Management, Product Roadmap"
644,"Power BI, Excel, SQL, Tableau, Data Cleaning, Reporting"
645,"Pandas, Machine Learning, SQL, Python"
646,"Stakeholder Management, User Stories, Product Roadmap, Agile"
647,"Python, TensorFlow, Computer Vision, Cloud"
648,"Excel, Data Cleaning, SQL, Power BI, Reporting"
649,"Keras, Cloud, Python, MLOps, Computer Vision"
650,"SQL, Machine Learning, Statistics, NLP, Pandas, Deep Learning, Python"
651,"Reporting, Excel, Power BI"
652,"Agile, Git, Java, Docker, Spring Boot, System Design"
653,"Python, SQL, Pandas, Deep Learning"
654,"Machine Learning, Python"
655,"SQL, Reporting, Tableau, Power BI, Data Cleaning"
656,"Java, System Design, Docker, Git"
657,"Tableau"
658,"Statistics, SQL, Machine Learning, NLP, Pandas"
659,"Agile, Stakeholder Management"
660,"Scrum, User Stories, Product Roadmap"
661,"Machine Learning, Statistics, SQL, Deep Learning, Pandas, NLP"
662,"NLP, Pandas, SQL, Statistics, Machine Learning, Deep Learning"
663,"SQL, Pandas, Deep Learning, Statistics"
664,"Cloud, PyTorch, Computer Vision"
665,"Stakeholder Management, Product Roadmap, Scrum"
666,"Keras, MLOps, Cloud, TensorFlow, PyTorch, Python"
667,"Git, Agile"
668,"TensorFlow, PyTorch"
669,"Excel"
670,"Computer Vision, PyTorch"
671,"Cloud, Keras, MLOps, PyTorch, Python"
672,"MLOps, TensorFlow, PyTorch"
673,"Docker, REST APIs, Agile"
674,"PyTorch, Python, MLOps, Cloud, TensorFlow, Keras"
675,"User Stories, Product Roadmap, Scrum, Stakeholder Management"
676,"Reporting, Excel"
677,"MLOps, Python, Keras, Cloud"
678,"Excel, Data Cleaning, Reporting, Power BI, SQL"
679,"SQL, Power BI"
680,"Agile, Stakeholder Management, Product Roadmap"
681,"User Stories"
682,"TensorFlow, Python, PyTorch"
683,"Python, MLOps, Cloud"
684,"Machine Learning, Deep Learning, Pandas, Python"
685,"Python, Deep Learning"
686,"Agile, System Design, Docker"
687,"Stakeholder Management, Scrum, Agile, User Stories"
688,"Git, Spring Boot, REST APIs"
689,"Deep Learning, Python, Pandas, Machine Learning, Statistics"
690,"Agile, Spring Boot, Java, Docker"
691,"User Stories, Stakeholder Management, Scrum"
692,"Scrum, User Stories"
693,"Git, REST APIs, Docker, Agile"
694,"Power BI, Data Cleaning, Tableau, Excel, SQL"
695,"TensorFlow, Python, MLOps"
696,"Product Roadmap"
697,"TensorFlow, PyTorch, Computer Vision, Keras, Python"
698,"Reporting, Tableau, Excel, Power BI, SQL"
699,"Python, NLP, Machine Learning, SQL, Deep Learning"
700,"Data Cleaning, SQL, Reporting"
701,"Cloud, Python, TensorFlow"
702,"Machine Learning, Pandas, Python, Statistics, Deep Learning"
703,"Excel, Data Cleaning, Power BI, Tableau, Reporting"
704,"Excel, Tableau, SQL"
705,"Product Roadmap, Agile, User Stories, Scrum"
706,"Cloud, PyTorch, TensorFlow, Python, Keras, Computer Vision"
707,"MLOps, Python, PyTorch"
708,"Spring Boot, Agile, REST APIs"
709,"Data Cleaning, Tableau, Power BI"
710,"Git, Java, Spring Boot"
711,"Product Roadmap, Agile"
712,"Cloud, MLOps"
713,"Git, Agile, System Design, Spring Boot, Docker"
714,"PyTorch, TensorFlow, Keras"
715,"Excel, Power BI, Data Cleaning"
716,"Machine Learning, Pandas, NLP, SQL, Deep Learning"
717,"Data Cleaning, Reporting, Power BI"
718,"Docker, System Design, Agile, Git, Spring Boot, Java"
719,"Scrum, Agile, Stakeholder Management"
720,"Spring Boot, REST APIs, System Design"
721,"Agile, System Design, Git, Docker"
722,"Java, Docker"
723,"Spring Boot, Git, REST APIs, Docker"
724,"Git, Agile, REST APIs, Spring Boot"
725,"Agile, Scrum, Product Roadmap, Stakeholder Management, User Stories"
726,"Python, Machine Learning"
727,"NLP, Deep Learning, SQL, Pandas, Statistics"
728,"Java, Docker, System Design, REST APIs"
729,"System Design, Docker, Git, Spring Boot, Agile"
730,"Docker, Git, Spring Boot, System Design, Java"
731,"Product Roadmap, Agile, User Stories, Stakeholder Management"
732,"Agile, Scrum"
733,"Stakeholder Management, User Stories"
734,"SQL, Excel"
735,"Spring Boot, REST APIs, Git"
736,"Reporting, Tableau, Excel"
737,"Excel, Data Cleaning"
738,"PyTorch, MLOps"
739,"Agile, Stakeholder Management, Product Roadmap, User Stories"
740,"SQL, Statistics, Pandas, Deep Learning, NLP, Python"
741,"Agile, Docker, Spring Boot, Git, System Design, REST APIs, Java"
742,"Cloud, Computer Vision"
743,"Tableau, Power BI, Data Cleaning"
744,"Computer Vision, Cloud, MLOps, TensorFlow"
745,"Tableau, Data Cleaning, SQL, Excel"
746,"Computer Vision, Keras"
747,"Tableau, SQL, Data Cleaning, Excel, Reporting"
748,"Scrum, Agile, Stakeholder Management, User Stories, Product Roadmap"
749,"MLOps, TensorFlow, Python, Computer Vision, PyTorch"
750,"Scrum, Stakeholder Management, User Stories, Agile, Product Roadmap"
751,"Reporting, Tableau, SQL, Data Cleaning"
752,"Statistics, SQL"
753,"Agile, Docker, REST APIs, System Design, Spring Boot"
754,"NLP, Machine Learning, Pandas, SQL, Python, Deep Learning"
755,"User Stories, Agile"
756,"Product Roadmap, Scrum, Agile, User Stories, Stakeholder Management"
757,"Python, Statistics"
758,"System Design, REST APIs"
759,"MLOps, Python, TensorFlow, PyTorch"
760,"Cloud, Python, TensorFlow, PyTorch"
761,"Deep Learning, Pandas, Statistics, Python"
762,"Agile, User Stories"
763,"MLOps, Cloud, Computer Vision, Keras, TensorFlow, Python"
764,"Statistics, Machine Learning, SQL, Deep Learning, Pandas"
765,"Excel, Reporting, Power BI, Data Cleaning, SQL"
766,"Machine Learning, Python, Pandas"
767,"Statistics, SQL, NLP"
768,"Power BI, Reporting, Tableau, Excel, Data Cleaning"
769,"Computer Vision, Python, PyTorch, Cloud"
770,"Computer Vision, PyTorch, Keras, MLOps"
771,"Python, Keras, TensorFlow, PyTorch, Computer Vision"
772,"Computer Vision, TensorFlow, MLOps, Keras, Cloud"
773,"Tableau, SQL, Reporting"
774,"Git, Java, Spring Boot, Agile, REST APIs"
775,"REST APIs, System Design, Git, Agile"
776,"Tableau, SQL, Data Cleaning, Reporting"
777,"Scrum, Stakeholder Management"
778,"User Stories, Stakeholder Management, Scrum, Product Roadmap"
779,"Cloud, PyTorch"
780,"MLOps, TensorFlow, Computer Vision"
781,"Agile"
782,"SQL, NLP, Statistics, Python"
783,"SQL, Deep Learning, NLP"
784,"Git, Java, REST APIs, Agile, Docker, Spring Boot"
785,"Excel, Power BI"
786,"Java, System Design, REST APIs, Agile, Spring Boot"
787,"REST APIs, Java, Agile, Spring Boot, System Design"
788,"Git, Docker, System Design, REST APIs"
789,"Tableau, Data Cleaning, Power BI, SQL, Excel"
790,"SQL, Power BI"
791,"Tableau, Reporting, SQL"
792,"REST APIs, System Design, Git, Docker"
793,"Stakeholder Management, Scrum"
794,"PyTorch, Cloud"
795,"SQL, Machine Learning, Pandas, NLP"
796,"Tableau, Data Cleaning, SQL, Power BI"
797,"Agile, Scrum, Stakeholder Management, Product Roadmap"
798,"Computer Vision, Python, Keras, PyTorch, Cloud, TensorFlow"
799,"Statistics, Python, NLP, SQL"
800,"System Design, Spring Boot, Git, REST APIs, Java, Docker"
801,"REST APIs, Docker, Agile, System Design"
802,"Machine Learning, Statistics"
803,"Agile, Docker, Spring Boot"
804,"Data Cleaning, SQL, Reporting, Power BI, Tableau, Excel"
805,"Pandas, NLP, Statistics, Machine Learning, Python"
806,"Tableau, Reporting"
807,"TensorFlow, Keras, PyTorch, Python, Computer Vision"
808,"Agile, Stakeholder Management, Product Roadmap, Scrum"
809,"User Stories, Scrum, Agile"
810,"Computer Vision, MLOps, TensorFlow, Cloud, PyTorch"
811,"PyTorch, Python, Computer Vision, Keras, Cloud, MLOps"
812,"Product Roadmap, Stakeholder Management, Agile, User Stories"
813,"MLOps, TensorFlow, PyTorch"
814,"Agile, Stakeholder Management, Scrum, User Stories, Product Roadmap"
815,"MLOps, Cloud, Keras"
816,"SQL, Reporting, Excel, Tableau"
817,"REST APIs, Git, Spring Boot, Docker, Agile"
818,"Java, REST APIs, Git, System Design"
819,"Data Cleaning, Reporting, Power BI, SQL"
820,"Product Roadmap, Stakeholder Management"
821,"Scrum, Product Roadmap, User Stories, Agile"
822,"PyTorch, TensorFlow, Computer Vision, MLOps, Python, Keras, Cloud"
823,"Data Cleaning, Reporting, Excel, SQL, Power BI"
824,"Reporting"
825,"Stakeholder Management, Scrum, Agile, User Stories, Product Roadmap"
826,"Stakeholder Management, User Stories, Product Roadmap, Scrum"
827,"Product Roadmap, Agile, Stakeholder Management"
828,"Git, Agile, Spring Boot, Docker, REST APIs"
829,"Docker, REST APIs, System Design, Git"
830,"Machine Learning, NLP, Statistics, SQL, Python"
831,"Docker, System Design, Agile, REST APIs, Spring Boot"
832,"SQL, Reporting, Power BI, Excel, Data Cleaning"
833,"Deep Learning, Python"
834,"Pandas, NLP, SQL, Deep Learning, Machine Learning, Statistics"
835,"Computer Vision, MLOps, Cloud, Keras, TensorFlow"
836,"Scrum, Stakeholder Management, User Stories, Product Roadmap"
837,"Python, SQL, Pandas"
838,"REST APIs, Java, Git, Spring Boot, Docker"
839,"Computer Vision, Python, PyTorch, MLOps"
840,"Reporting, Data Cleaning, Excel"
841,"NLP, Statistics, Pandas"
842,"NLP, Statistics, Deep Learning, Pandas, SQL, Machine Learning"
843,"Machine Learning, NLP, Pandas"
844,"Stakeholder Management, Product Roadmap, User Stories, Scrum, Agile"
845,"Agile, Product Roadmap, User Stories, Scrum"
846,"Pandas, Statistics"
847,"PyTorch, TensorFlow, Cloud, Python, Keras, MLOps"
848,"Excel"
849,"Python, Statistics, NLP, Pandas, Machine Learning"
850,"System Design, Git"
851,"Agile, Product Roadmap, Scrum, User Stories"
852,"User Stories, Agile, Stakeholder Management, Product Roadmap"
853,"System Design, Git, Agile, REST APIs"
854,"System Design, Java, Spring Boot, REST APIs"
855,"Scrum, Stakeholder Management, Product Roadmap, User Stories, Agile"
856,"Scrum, Stakeholder Management, Product Roadmap"
857,"User Stories, Stakeholder Management, Product Roadmap, Agile, Scrum"
858,"Cloud, Keras, Python, PyTorch, Computer Vision, MLOps"
859,"Git, REST APIs, Agile, Java"
860,"Python, Deep Learning, NLP, SQL"
861,"Excel, Power BI, Tableau, SQL"
862,"Reporting, SQL, Excel, Data Cleaning"
863,"SQL, Python, NLP, Machine Learning"
864,"System Design, Spring Boot, REST APIs"
865,"Scrum, User Stories, Stakeholder Management"
866,"Data Cleaning, Power BI, Excel, Tableau, Reporting"
867,"Computer Vision, TensorFlow, MLOps, Python"
868,"NLP, Python, Machine Learning, SQL, Deep Learning, Pandas"
869,"Excel, Data Cleaning, SQL, Power BI"
870,"Deep Learning, SQL, Machine Learning"
871,"Deep Learning, NLP, Pandas, Machine Learning, Statistics"
872,"Reporting, Data Cleaning, Excel, SQL, Power BI"
873,"Machine Learning, Pandas, NLP"
874,"Agile, Stakeholder Management, Scrum, Product Roadmap"
875,"REST APIs"
876,"Python, Keras, MLOps, Cloud, PyTorch, TensorFlow"
877,"Data Cleaning, Power BI, Excel, SQL"
878,"System Design, Agile"
879,"Agile, Stakeholder Management"
880,"Deep Learning, NLP"
881,"TensorFlow, Keras, MLOps, Python, Cloud"
882,"Scrum, Product Roadmap"
883,"NLP, Pandas, Machine Learning"
884,"Cloud, Python, Computer Vision, PyTorch, MLOps"
885,"Excel, Reporting"
886,"System Design, Java"
887,"Python, TensorFlow, Computer Vision, PyTorch"
888,"Scrum, User Stories, Stakeholder Management"
889,"Statistics, Deep Learning, Python, NLP, Machine Learning, SQL"
890,"Stakeholder Management, Scrum, Product Roadmap, User Stories, Agile"
891,"SQL, Power BI, Reporting"
892,"Git, Java, Agile, Spring Boot, Docker"
893,"Tableau, Power BI, Reporting, Excel, Data Cleaning"
894,"Machine Learning, Deep Learning, NLP, Python"
895,"PyTorch, Keras, TensorFlow, Cloud"
896,"Scrum, Agile, Stakeholder Management"
897,"Pandas, Statistics, SQL, Machine Learning, NLP"
898,"Tableau, Power BI, SQL, Data Cleaning"
899,"Java, System Design, Git, Spring Boot, REST APIs"
900,"SQL, Deep Learning, Statistics, Pandas, NLP, Python"
901,"SQL, NLP, Python"
902,"Agile, Product Roadmap, Stakeholder Management, User Stories"
903,"Python, SQL, Machine Learning, Statistics, Pandas"
904,"Python, Cloud"
905,"Docker, System Design, Spring Boot, Agile, Git, Java"
906,"Excel"
907,"REST APIs, Agile"
908,"Machine Learning, Python, Statistics"
909,"NLP, Pandas, Python, Deep Learning, Statistics, Machine Learning"
910,"Computer Vision, TensorFlow, Cloud, MLOps"
911,"Agile, REST APIs, Docker, Spring Boot"
912,"NLP, Statistics"
913,"SQL, Excel, Reporting"
914,"Excel, Power BI, Tableau"
915,"Keras, Cloud, TensorFlow, PyTorch"
916,"Excel, Power BI, Tableau"
917,"Stakeholder Management, Scrum"
918,"Pandas, SQL"
919,"TensorFlow"
920,"MLOps"
921,"Machine Learning, Python, Pandas, Statistics"
922,"Power BI, Data Cleaning, Excel, SQL"
923,"Agile, REST APIs"
924,"Product Roadmap, Agile, Scrum, Stakeholder Management, User Stories"
925,"Java, REST APIs"
926,"PyTorch, Python, TensorFlow, MLOps"
927,"Python, SQL, Machine Learning"
928,"MLOps, Python, Computer Vision, Keras, Cloud, TensorFlow"
929,"Python, Pandas, Deep Learning, NLP, Machine Learning, SQL"
930,"Cloud, Computer Vision, PyTorch, Python, Keras"
931,"NLP, Deep Learning, Pandas"
932,"Tableau, Data Cleaning, SQL"
933,"Stakeholder Management, Agile, User Stories, Scrum"
934,"User Stories, Agile, Scrum"
935,"Tableau, Reporting"
936,"Deep Learning, NLP"
937,"Scrum, Agile, Product Roadmap"
938,"Java, Git, System Design"
939,"Scrum, Agile, Stakeholder Management"
940,"Cloud, TensorFlow, Keras"
941,"TensorFlow, MLOps"
942,"Product Roadmap, Agile"
943,"Docker, Java"
944,"Pandas, SQL, Deep Learning, Machine Learning"
945,"Git, Docker, Java, REST APIs, Spring Boot"
946,"Python, Machine Learning"
947,"Data Cleaning, Power BI, Excel"
948,"Computer Vision, Python, MLOps, Cloud, TensorFlow, Keras, PyTorch"
949,"Java, Git, REST APIs"
950,"PyTorch, Python, Cloud, Keras, Computer Vision"
951,"System Design, Agile, Docker, REST APIs, Git, Java"
952,"Computer Vision, MLOps, PyTorch, Cloud, TensorFlow, Keras"
953,"SQL, Python, Pandas"
954,"NLP, Pandas"
955,"Stakeholder Management, Agile, User Stories"
956,"REST APIs, Git, Java, Agile, System Design"
957,"Spring Boot, System Design, Java"
958,"Scrum, Stakeholder Management, Product Roadmap"
959,"Tableau, Power BI, Reporting, SQL, Excel"
960,"System Design, REST APIs, Java"
961,"Tableau, Reporting, Power BI"
962,"Python, Cloud, Keras, TensorFlow, PyTorch"
963,"Spring Boot, Agile"
964,"Scrum, Stakeholder Management, User Stories, Agile"
965,"Cloud, Computer Vision"
966,"Computer Vision, Keras, TensorFlow"
967,"Spring Boot, Agile, Java, Git, Docker, REST APIs"
968,"PyTorch, Keras, Cloud"
969,"Deep Learning, Machine Learning, Statistics"
970,"Data Cleaning, Power BI"
971,"Pandas, Deep Learning, Statistics, Machine Learning, NLP, SQL"
972,"Machine Learning, Deep Learning, SQL, NLP"
973,"Git, Agile, Spring Boot, REST APIs, Docker"
974,"Excel, Reporting, Tableau, SQL, Power BI"
975,"Scrum, Stakeholder Management"
976,"Product Roadmap, User Stories, Agile, Stakeholder Management, Scrum"
977,"Java, REST APIs, Agile, Docker, Spring Boot"
978,"Product Roadmap"
979,"Reporting, Tableau, SQL, Data Cleaning, Power BI, Excel"
980,"Statistics, Machine Learning, Python, Pandas"
981,"Scrum, Agile, Stakeholder Management"
982,"Stakeholder Management, User Stories, Scrum, Product Roadmap"
983,"Data Cleaning, Tableau, Reporting, SQL, Power BI"
984,"SQL, Reporting"
985,"Java, Git, System Design, Docker"
986,"Stakeholder Management, Product Roadmap"
987,"MLOps, TensorFlow"
988,"Reporting, Power BI, SQL"
989,"Deep Learning, SQL, Pandas, Machine Learning, NLP, Statistics"
990,"PyTorch, Computer Vision"
991,"Machine Learning, Deep Learning, Statistics, NLP, Python, Pandas"
992,"PyTorch, TensorFlow, Keras, Cloud"
993,"Computer Vision, MLOps"
994,"Git, System Design, Spring Boot, Java, Docker, REST APIs"
995,"NLP, SQL"
996,"Tableau, Excel"
997,"Cloud, MLOps, Computer Vision, TensorFlow, PyTorch, Keras"
998,"SQL, Tableau, Reporting, Excel, Power BI"
999,"Machine Learning, Deep Learning, Pandas, SQL"
1000,"Keras, Cloud, MLOps, TensorFlow, PyTorch, Computer Vision"
1001,"Scrum, Product Roadmap"
1002,"Agile, Scrum, Product Roadmap"
1003,"Scrum, Agile, Stakeholder Management, User Stories, Product Roadmap"
1004,"Agile, Product Roadmap"
1005,"Docker, System Design"
1006,"Git, Agile, Spring Boot, REST APIs, Java"
1007,"Python, PyTorch"
1008,"Python, MLOps"
1009,"Agile, Scrum, Stakeholder Management"
1010,"Agile, System Design, Git, Spring Boot, REST APIs"
1011,"Python, Cloud"
1012,"Pandas, Deep Learning, Machine Learning"
1013,"Git, Spring Boot"
1014,"Statistics, SQL, Python, NLP"
1015,"Agile, Scrum, Product Roadmap, Stakeholder Management, User Stories"
1016,"Python, Machine Learning, Deep Learning"
1017,"Computer Vision, Keras, MLOps, Python, PyTorch"
1018,"Data Cleaning, Power BI, SQL, Reporting, Tableau"
1019,"Deep Learning, Machine Learning, SQL, Pandas, Python, Statistics"
1020,"SQL"
1021,"SQL, Deep Learning, NLP, Statistics, Python, Machine Learning"
1022,"SQL, Statistics, Python"
1023,"Statistics, NLP, Python, Pandas, Deep Learning"
1024,"User Stories, Stakeholder Management"
1025,"Pandas, Python"
